BREAK,2025-04-09 07:25:06.392283,,,,
Time,Latitude,Longitude,Altitude,Relative Altitude,Heading
BREAK,2025-04-09 07:25:36.607400,,,,
BREAK,2025-04-09 07:25:47.900664,,,,
1744219437.1856534,39.018742,-104.8936551,2165.61,-2.39,174.8
1744219438.1812997,39.0187422,-104.8936552,2165.65,-2.347,174.81
1744219439.1774714,39.0187422,-104.8936552,2165.73,-2.264,174.82
1744219440.1798007,39.0187423,-104.8936552,2165.76,-2.237,174.84
1744219441.1844354,39.0187423,-104.8936551,2165.76,-2.231,174.84
1744219442.2209141,39.0187423,-104.8936551,2165.77,-2.225,174.86
1744219443.2258708,39.0187423,-104.8936551,2165.76,-2.233,174.86
1744219444.2539601,39.0187423,-104.8936549,2165.75,-2.249,174.87
1744219445.2785213,39.0187421,-104.8936548,2165.76,-2.231,174.87
1744219446.3034124,39.0187418,-104.8936548,2165.77,-2.22,174.88
1744219447.3086984,39.0187417,-104.8936548,2165.81,-2.182,174.88
BREAK,2025-04-09 11:24:10.100497,,,,
1744219453.934685,39.0187415,-104.8936548,2165.85,-2.149,174.87
1744219453.9552126,39.0187415,-104.8936548,2165.88,-2.113,174.86
1744219453.996156,39.0187414,-104.8936548,2165.89,-2.102,174.87
1744219454.0371082,39.0187412,-104.8936549,2165.9,-2.098,174.88
1744219454.0781455,39.018741,-104.8936549,2165.9,-2.095,174.88
1744219454.0988207,39.0187408,-104.8936552,2165.92,-2.077,174.87
1744219454.3761766,39.0187406,-104.8936554,2165.94,-2.054,174.87
1744219455.3939495,39.0187405,-104.8936555,2165.98,-2.011,174.87
1744219456.3987918,39.0187404,-104.8936557,2166.02,-1.973,174.86
1744219457.433221,39.0187404,-104.8936557,2166.07,-1.926,174.85
1744219458.4352114,39.0187404,-104.8936558,2166.11,-1.888,174.85
1744219459.440939,39.0187405,-104.8936559,2166.13,-1.861,174.85
1744219460.465133,39.0187404,-104.893656,2166.19,-1.807,174.85
1744219461.4934525,39.0187405,-104.8936561,2166.28,-1.713,174.87
1744219462.5018535,39.0187404,-104.8936561,2166.33,-1.668,174.87
1744219463.5110955,39.0187404,-104.893656,2166.38,-1.611,174.88
1744219464.516491,39.0187404,-104.8936557,2166.46,-1.538,174.88
1744219465.5292647,39.0187405,-104.8936558,2166.53,-1.466,174.88
1744219466.5357778,39.0187405,-104.8936558,2166.59,-1.409,174.88
1744219467.5423212,39.0187407,-104.8936557,2166.64,-1.358,174.89
1744219468.5749488,39.0187406,-104.8936557,2166.68,-1.313,174.88
1744219469.6054573,39.0187407,-104.8936557,2166.72,-1.275,174.9
1744219470.6079986,39.0187407,-104.8936558,2166.74,-1.252,174.9
1744219471.6134775,39.0187407,-104.8936559,2166.8,-1.195,174.9
1744219472.6080358,39.0187407,-104.8936563,2166.83,-1.17,174.9
1744219473.636853,39.0187405,-104.8936567,2166.84,-1.159,174.91
1744219474.6429873,39.0187404,-104.8936569,2166.88,-1.119,174.92
1744219475.6565473,39.0187404,-104.893657,2166.96,-1.037,174.91
1744219476.6825993,39.0187403,-104.8936572,2167.01,-0.98,174.91
1744219477.6881142,39.0187403,-104.8936573,2167.05,-0.94,174.92
1744219478.7160454,39.0187402,-104.8936573,2167.09,-0.902,174.92
1744219479.745111,39.0187401,-104.8936574,2167.13,-0.86,174.93
1744219480.7707608,39.01874,-104.8936576,2167.19,-0.801,174.94
1744219481.7732053,39.0187398,-104.8936577,2167.26,-0.734,174.94
BREAK,2025-04-09 11:25:01.043005,,,,
1744219504.8636034,39.0187395,-104.8936579,2167.31,-0.687,174.94
1744219504.8841813,39.0187394,-104.8936581,2167.38,-0.617,174.92
1744219504.9455783,39.0187391,-104.8936582,2167.45,-0.54,174.92
1744219504.9662037,39.0187388,-104.8936584,2167.54,-0.45,174.91
1744219505.0275757,39.0187381,-104.893659,2167.74,-0.254,174.89
1744219505.068686,39.0187377,-104.8936591,2167.82,-0.174,174.88
1744219505.1095805,39.0187373,-104.8936594,2167.9,-0.09,174.87
1744219505.1506352,39.018737,-104.8936594,2167.93,-0.061,174.86
1744219505.1712263,39.0187368,-104.8936598,2168.0,0.003,174.85
1744219505.232756,39.0187365,-104.89366,2168.04,0.042,174.83
1744219505.2533545,39.0187364,-104.89366,2168.1,0.101,174.81
1744219505.294227,39.0187364,-104.8936602,2168.16,0.166,174.81
1744219505.3352935,39.0187362,-104.8936606,2168.21,0.212,174.82
1744219505.3761878,39.0187362,-104.8936606,2168.3,0.302,174.82
1744219505.396704,39.0187362,-104.8936603,2168.33,0.336,174.81
1744219505.4580805,39.0187362,-104.8936601,2168.36,0.362,174.81
1744219505.478681,39.0187363,-104.8936602,2168.36,0.361,174.81
1744219505.519616,39.0187364,-104.8936602,2168.37,0.373,174.8
1744219505.5605545,39.0187368,-104.8936601,2168.36,0.362,174.79
1744219505.6017623,39.0187369,-104.89366,2168.34,0.343,174.8
1744219505.6224358,39.0187368,-104.8936599,2168.32,0.326,174.79
1744219505.6839392,39.018737,-104.8936599,2168.31,0.312,174.78
BREAK,2025-04-09 11:26:18.175338,,,,
1744219586.5485473,39.0187371,-104.8936596,2168.31,0.315,174.79
1744219586.5894408,39.0187372,-104.8936594,2168.29,0.295,174.79
1744219586.6305504,39.0187373,-104.8936593,2168.26,0.269,174.8
1744219586.671479,39.0187374,-104.8936591,2168.25,0.25,174.8
1744219586.6920958,39.0187375,-104.8936591,2168.24,0.24,174.8
1744219586.7534044,39.0187376,-104.8936588,2168.25,0.25,174.8
1744219586.774284,39.0187377,-104.8936585,2168.24,0.247,174.8
1744219586.8152056,39.0187379,-104.8936583,2168.22,0.225,174.79
1744219586.8561103,39.018738,-104.8936582,2168.23,0.233,174.78
1744219586.897177,39.0187382,-104.8936581,2168.23,0.234,174.77
1744219586.9176843,39.0187383,-104.8936578,2168.25,0.255,174.75
1744219586.9791021,39.0187383,-104.8936577,2168.26,0.264,174.75
1744219586.9995263,39.0187387,-104.8936576,2168.25,0.258,174.74
1744219587.0405028,39.018739,-104.8936575,2168.26,0.268,174.73
1744219587.0813575,39.0187393,-104.8936575,2168.32,0.324,174.72
1744219587.1222699,39.0187396,-104.8936574,2168.37,0.376,174.7
1744219587.1428585,39.0187397,-104.8936571,2168.39,0.392,174.7
1744219587.2041805,39.0187398,-104.8936569,2168.37,0.378,174.69
1744219587.2249713,39.01874,-104.8936568,2168.4,0.404,174.69
1744219587.26591,39.0187401,-104.8936567,2168.4,0.409,174.68
1744219587.3067527,39.0187401,-104.8936567,2168.4,0.401,174.68
1744219587.347671,39.0187402,-104.8936567,2168.4,0.409,174.68
1744219587.3681865,39.0187404,-104.8936566,2168.47,0.472,174.67
1744219587.4294078,39.0187405,-104.8936565,2168.5,0.502,174.66
1744219587.4499376,39.0187405,-104.8936568,2168.53,0.536,174.64
1744219587.4909277,39.0187405,-104.8936569,2168.53,0.535,174.65
1744219587.531878,39.0187404,-104.8936572,2168.51,0.519,174.66
1744219587.5729094,39.0187404,-104.8936573,2168.55,0.559,174.68
1744219587.593497,39.0187403,-104.8936575,2168.61,0.616,174.68
1744219587.654988,39.0187403,-104.8936574,2168.69,0.697,174.69
1744219587.6756382,39.0187404,-104.8936573,2168.74,0.749,174.71
1744219587.7168388,39.0187406,-104.8936572,2168.8,0.806,174.71
1744219587.7576675,39.0187407,-104.8936572,2168.84,0.841,174.72
1744219587.798526,39.0187408,-104.8936573,2168.91,0.912,174.72
BREAK,2025-04-09 11:29:24.338863,,,,
1744219766.7935524,39.0187377,-104.8936595,2169.67,1.671,174.86
BREAK,2025-04-09 11:30:53.100995,,,,
1744219857.5193117,39.0187396,-104.8936583,2167.77,-0.223,174.86
1744219857.580723,39.0187396,-104.8936583,2167.77,-0.223,174.86
1744219857.6216302,39.0187396,-104.8936583,2167.77,-0.223,174.86
1744219857.6422403,39.0187394,-104.8936584,2167.8,-0.196,174.86
1744219857.6832454,39.0187392,-104.8936584,2167.77,-0.226,174.86
1744219857.7039235,39.0187392,-104.8936584,2167.77,-0.226,174.86
1744219857.7448921,39.0187392,-104.8936584,2167.77,-0.226,174.86
1744219857.7654872,39.0187391,-104.8936586,2167.76,-0.235,174.86
1744219857.826714,39.0187391,-104.8936586,2167.76,-0.235,174.86
1744219857.8472662,39.018739,-104.8936587,2167.8,-0.197,174.86
1744219857.86787,39.018739,-104.8936587,2167.8,-0.197,174.86
1744219857.9291866,39.0187389,-104.8936588,2167.83,-0.169,174.86
1744219857.949874,39.0187389,-104.8936588,2167.83,-0.169,174.86
1744219857.9705408,39.0187387,-104.8936592,2167.78,-0.213,174.86
1744219857.9911723,39.0187387,-104.8936592,2167.78,-0.213,174.86
1744219858.0730333,39.0187387,-104.8936592,2167.78,-0.213,174.86
1744219858.0936642,39.0187383,-104.8936596,2167.84,-0.152,174.86
1744219858.1142578,39.0187383,-104.8936596,2167.84,-0.152,174.86
1744219858.134863,39.0187381,-104.8936598,2167.87,-0.129,174.86
1744219858.1962273,39.0187381,-104.8936598,2167.87,-0.129,174.86
1744219858.2372298,39.0187381,-104.8936598,2167.87,-0.129,174.86
1744219858.2580574,39.0187381,-104.8936601,2167.89,-0.108,174.86
1744219858.2992468,39.0187379,-104.8936604,2167.94,-0.052,174.86
1744219858.3198407,39.0187379,-104.8936604,2167.94,-0.052,174.86
1744219858.3609073,39.0187379,-104.8936604,2167.94,-0.052,174.86
1744219858.3815563,39.0187378,-104.8936606,2167.98,-0.015,174.85
1744219858.4431121,39.0187378,-104.8936606,2167.98,-0.015,174.85
1744219858.4638817,39.0187378,-104.8936608,2168.01,0.011,174.84
1744219858.4844713,39.0187378,-104.8936608,2168.01,0.011,174.84
1744219858.546778,39.0187378,-104.8936611,2168.0,0.002,174.82
1744219858.5677319,39.0187378,-104.8936611,2168.0,0.002,174.82
1744219858.5884721,39.0187377,-104.8936613,2168.01,0.017,174.82
1744219858.609214,39.0187377,-104.8936613,2168.01,0.017,174.82
1744219858.691043,39.0187377,-104.8936613,2168.01,0.017,174.82
1744219858.7118123,39.0187377,-104.8936617,2168.01,0.017,174.82
1744219858.7324047,39.0187377,-104.8936617,2168.01,0.017,174.82
1744219858.7529376,39.0187377,-104.8936617,2168.04,0.048,174.83
1744219858.8143604,39.0187377,-104.8936617,2168.04,0.048,174.83
1744219858.8349164,39.0187376,-104.8936618,2168.06,0.061,174.83
1744219858.8555107,39.0187376,-104.8936618,2168.06,0.061,174.83
1744219858.9168096,39.0187375,-104.8936619,2168.07,0.075,174.84
1744219858.9373271,39.0187375,-104.8936619,2168.07,0.075,174.84
1744219858.9783971,39.0187375,-104.8936619,2168.07,0.075,174.84
1744219858.9989858,39.0187374,-104.8936619,2168.07,0.077,174.85
1744219859.0399196,39.0187374,-104.8936619,2168.11,0.114,174.85
1744219859.0605364,39.0187374,-104.8936619,2168.11,0.114,174.85
1744219859.1014185,39.0187374,-104.8936619,2168.11,0.114,174.85
1744219859.1629837,39.0187374,-104.8936619,2168.14,0.142,174.84
1744219859.1836102,39.0187374,-104.8936619,2168.14,0.142,174.84
1744219859.2042272,39.0187374,-104.8936619,2168.14,0.149,174.85
1744219859.2249122,39.0187374,-104.8936619,2168.14,0.149,174.85
1744219859.286341,39.0187374,-104.8936619,2168.17,0.178,174.85
1744219859.307101,39.0187374,-104.8936619,2168.17,0.178,174.85
1744219859.3686697,39.0187373,-104.8936619,2168.16,0.169,174.85
1744219859.3892431,39.0187373,-104.8936619,2168.16,0.169,174.85
1744219859.430267,39.0187373,-104.8936619,2168.16,0.169,174.85
1744219859.4508965,39.0187374,-104.8936618,2168.14,0.147,174.85
1744219859.4918542,39.0187375,-104.8936617,2168.16,0.162,174.85
1744219859.5124245,39.0187375,-104.8936617,2168.16,0.162,174.85
1744219859.5532563,39.0187375,-104.8936617,2168.16,0.162,174.85
1744219859.6146388,39.0187376,-104.8936618,2168.17,0.178,174.85
1744219859.63522,39.0187376,-104.8936618,2168.17,0.178,174.85
1744219859.6558661,39.0187376,-104.8936618,2168.2,0.202,174.86
1744219859.6767764,39.0187376,-104.8936618,2168.2,0.202,174.86
1744219859.7381806,39.0187376,-104.8936618,2168.19,0.197,174.87
1744219859.758815,39.0187376,-104.8936618,2168.19,0.197,174.87
1744219859.7998753,39.0187376,-104.8936618,2168.19,0.197,174.87
1744219859.8205078,39.0187376,-104.8936617,2168.22,0.222,174.87
1744219859.881933,39.0187376,-104.8936617,2168.22,0.222,174.87
1744219859.9024758,39.0187376,-104.8936617,2168.25,0.255,174.86
1744219859.9231641,39.0187376,-104.8936617,2168.25,0.255,174.86
1744219859.9438484,39.0187376,-104.8936617,2168.27,0.278,174.84
1744219860.00513,39.0187376,-104.8936617,2168.27,0.278,174.84
1744219860.0462737,39.0187376,-104.8936617,2168.27,0.278,174.84
1744219860.0668652,39.0187376,-104.8936617,2168.3,0.303,174.83
1744219860.107762,39.0187377,-104.8936614,2168.34,0.346,174.82
1744219860.128267,39.0187377,-104.8936614,2168.34,0.346,174.82
1744219860.169169,39.0187377,-104.8936614,2168.34,0.346,174.82
1744219860.1899552,39.0187378,-104.8936614,2168.34,0.348,174.82
1744219860.251335,39.0187378,-104.8936614,2168.34,0.348,174.82
1744219860.2719228,39.0187379,-104.8936612,2168.35,0.352,174.81
1744219860.2926826,39.0187379,-104.8936612,2168.35,0.352,174.81
1744219860.3540723,39.0187378,-104.8936609,2168.35,0.354,174.79
1744219860.3747256,39.0187378,-104.8936609,2168.35,0.354,174.79
1744219860.3953009,39.0187379,-104.8936606,2168.33,0.338,174.79
1744219860.415857,39.0187379,-104.8936606,2168.33,0.338,174.79
1744219860.497724,39.0187379,-104.8936606,2168.33,0.338,174.79
1744219860.5182254,39.018738,-104.8936607,2168.32,0.326,174.78
1744219860.5387883,39.018738,-104.8936607,2168.32,0.326,174.78
1744219860.5594287,39.018738,-104.8936606,2168.32,0.328,174.76
1744219860.6208084,39.018738,-104.8936606,2168.32,0.328,174.76
1744219860.6414948,39.018738,-104.8936606,2168.32,0.322,174.76
1744219860.6622488,39.018738,-104.8936606,2168.32,0.322,174.76
1744219860.7234197,39.018738,-104.8936606,2168.28,0.281,174.76
1744219860.7441094,39.018738,-104.8936606,2168.28,0.281,174.76
1744219860.7851212,39.018738,-104.8936606,2168.28,0.281,174.76
1744219860.8058047,39.018738,-104.8936607,2168.27,0.271,174.76
1744219860.846964,39.0187378,-104.8936608,2168.29,0.294,174.78
1744219860.8677588,39.0187378,-104.8936608,2168.29,0.294,174.78
1744219860.908746,39.0187378,-104.8936608,2168.29,0.294,174.78
1744219860.9702237,39.0187376,-104.8936608,2168.31,0.314,174.79
1744219860.991005,39.0187376,-104.8936608,2168.31,0.314,174.79
1744219861.0117888,39.0187373,-104.8936609,2168.35,0.349,174.79
1744219861.0322967,39.0187373,-104.8936609,2168.35,0.349,174.79
1744219861.0935538,39.0187371,-104.8936611,2168.37,0.374,174.79
1744219861.1141868,39.0187371,-104.8936611,2168.37,0.374,174.79
1744219861.155262,39.0187371,-104.8936611,2168.37,0.374,174.79
1744219861.1759064,39.018737,-104.8936611,2168.39,0.393,174.8
1744219861.2372334,39.018737,-104.8936611,2168.39,0.393,174.8
1744219861.2579558,39.0187367,-104.8936611,2168.44,0.444,174.81
1744219861.278633,39.0187367,-104.8936611,2168.44,0.444,174.81
1744219861.2992268,39.0187363,-104.8936613,2168.48,0.484,174.81
1744219861.3605793,39.0187363,-104.8936613,2168.48,0.484,174.81
1744219861.4016051,39.0187363,-104.8936613,2168.48,0.484,174.81
1744219861.42232,39.0187361,-104.8936613,2168.5,0.504,174.81
1744219861.463463,39.0187358,-104.8936614,2168.51,0.519,174.81
1744219861.484065,39.0187358,-104.8936614,2168.51,0.519,174.81
1744219861.5251749,39.0187358,-104.8936614,2168.51,0.519,174.81
1744219861.5458124,39.0187353,-104.8936617,2168.54,0.542,174.8
1744219861.6074133,39.0187353,-104.8936617,2168.54,0.542,174.8
1744219861.6281295,39.0187351,-104.8936619,2168.56,0.568,174.8
1744219861.6488726,39.0187351,-104.8936619,2168.56,0.568,174.8
1744219861.710319,39.0187349,-104.8936619,2168.6,0.602,174.8
1744219861.7310543,39.0187349,-104.8936619,2168.6,0.602,174.8
1744219861.7617853,39.0187349,-104.8936619,2168.6,0.602,174.8
1744219861.833544,39.0187349,-104.8936619,2168.6,0.602,174.8
1744219861.8542218,39.0187345,-104.8936617,2168.6,0.607,174.8
1744219861.8748496,39.0187345,-104.8936617,2168.6,0.607,174.8
1744219861.936228,39.0187345,-104.8936616,2168.63,0.629,174.82
1744219861.957037,39.0187345,-104.8936616,2168.63,0.629,174.82
1744219861.977754,39.0187345,-104.8936615,2168.63,0.635,174.81
1744219861.9982293,39.0187345,-104.8936615,2168.63,0.635,174.81
1744219862.08012,39.0187345,-104.8936615,2168.63,0.635,174.81
1744219862.1007268,39.0187344,-104.8936614,2168.6,0.607,174.79
1744219862.121343,39.0187344,-104.8936614,2168.6,0.607,174.79
1744219862.1420178,39.0187344,-104.8936614,2168.57,0.575,174.79
1744219862.2032876,39.0187344,-104.8936614,2168.57,0.575,174.79
1744219862.2238588,39.0187344,-104.8936614,2168.55,0.554,174.78
1744219862.2443686,39.0187344,-104.8936614,2168.55,0.554,174.78
1744219862.3056307,39.0187345,-104.8936612,2168.53,0.537,174.78
1744219862.3262901,39.0187345,-104.8936612,2168.53,0.537,174.78
1744219862.3672335,39.0187345,-104.8936612,2168.53,0.537,174.78
1744219862.3878782,39.0187344,-104.8936611,2168.5,0.509,174.77
1744219862.4320662,39.0187344,-104.8936611,2168.46,0.463,174.76
1744219862.4526858,39.0187344,-104.8936611,2168.46,0.463,174.76
1744219862.4937074,39.0187344,-104.8936611,2168.46,0.463,174.76
1744219862.5549755,39.0187346,-104.8936611,2168.43,0.438,174.73
1744219862.57569,39.0187346,-104.8936611,2168.43,0.438,174.73
1744219862.5962422,39.0187345,-104.8936609,2168.42,0.429,174.72
1744219862.6168175,39.0187345,-104.8936609,2168.42,0.429,174.72
1744219862.6780763,39.0187346,-104.8936607,2168.45,0.45,174.72
1744219862.698582,39.0187346,-104.8936607,2168.45,0.45,174.72
1744219862.7394922,39.0187346,-104.8936607,2168.45,0.45,174.72
1744219862.7602022,39.0187346,-104.8936604,2168.44,0.447,174.72
1744219862.8215184,39.0187346,-104.8936604,2168.44,0.447,174.72
1744219862.842116,39.0187346,-104.8936601,2168.42,0.426,174.74
1744219862.8627086,39.0187346,-104.8936601,2168.42,0.426,174.74
1744219862.8832352,39.0187346,-104.8936599,2168.4,0.404,174.74
1744219862.9447157,39.0187346,-104.8936599,2168.4,0.404,174.74
1744219862.9856842,39.0187346,-104.8936599,2168.4,0.404,174.74
1744219863.0062225,39.0187346,-104.8936597,2168.38,0.38,174.75
1744219863.0472286,39.0187346,-104.8936593,2168.35,0.358,174.77
1744219863.0677722,39.0187346,-104.8936593,2168.35,0.358,174.77
1744219863.1086352,39.0187346,-104.8936593,2168.35,0.358,174.77
1744219863.129216,39.0187346,-104.893659,2168.34,0.346,174.78
1744219863.1906343,39.0187346,-104.893659,2168.34,0.346,174.78
1744219863.2114115,39.0187346,-104.893659,2168.35,0.356,174.77
1744219863.2522793,39.0187346,-104.8936588,2168.33,0.331,174.76
1744219863.2729127,39.0187347,-104.8936586,2168.32,0.325,174.76
1744219863.3342264,39.0187346,-104.8936584,2168.31,0.315,174.74
1744219863.3547597,39.0187346,-104.8936582,2168.33,0.339,174.75
1744219863.3956404,39.0187346,-104.893658,2168.35,0.353,174.76
1744219863.436618,39.0187346,-104.8936579,2168.37,0.376,174.76
BREAK,2025-04-09 11:31:29.519755,,,,
1744219892.5303109,39.018734,-104.8936578,2168.36,0.36,174.76
1744219892.5924304,39.018734,-104.8936578,2168.36,0.36,174.76
1744219892.613302,39.0187339,-104.8936575,2168.41,0.411,174.76
1744219892.6339486,39.0187339,-104.8936575,2168.41,0.411,174.76
1744219892.654579,39.0187338,-104.8936573,2168.44,0.449,174.76
1744219892.71624,39.0187338,-104.8936573,2168.44,0.449,174.76
1744219892.7571754,39.0187338,-104.8936573,2168.44,0.449,174.76
1744219892.777779,39.0187337,-104.8936572,2168.46,0.467,174.75
1744219892.818553,39.0187336,-104.8936569,2168.5,0.506,174.74
1744219892.8392234,39.0187336,-104.8936569,2168.5,0.506,174.74
1744219892.8803172,39.0187336,-104.8936569,2168.5,0.506,174.74
1744219892.9009607,39.0187335,-104.8936569,2168.53,0.532,174.72
1744219892.9625335,39.0187335,-104.8936569,2168.53,0.532,174.72
1744219893.0109813,39.0187334,-104.8936568,2168.54,0.548,174.72
1744219893.0314949,39.0187334,-104.8936568,2168.54,0.548,174.72
1744219893.0933087,39.0187334,-104.8936567,2168.57,0.574,174.7
1744219893.1141984,39.0187334,-104.8936567,2168.57,0.574,174.7
1744219893.1346912,39.0187333,-104.8936566,2168.55,0.555,174.7
1744219893.1552649,39.0187333,-104.8936566,2168.55,0.555,174.7
